uid,did,type,area
bb4191a96f3c83efb45e89a2abf4fa89,05ebdb5fefe33aba046ba7b5dbf05e76,W2A2,房间空调
e5cefeb3be4c4799f5e25dea3f99f012,8520e9c5d6fba799eb54a3ad380ecaf6,WAA2,音乐平板
4bf7bef6e6ad93d32c6f1504d314c0bf,8efb54bed2c5850c415ad2909c82cfca,NaA1,门锁
e71553af0ae43158be831727e6c79fc7,bbeb48326ed740dd06c8b731b9c1ff8f,S4A4,东阳台
fbf9b4a4d83d8cca928e3eb0ba3c99ff,b91354ffe942a3f04fe85df1b48406b3,Z4A3,三键开关
76008f5d4cd7c34003beaa605ec0a198,9402c5567530194472689c7d9888a905,WZA3,网关
9c3b5b69e2769b9988de46c24456f9da,e94e8c0582fdee97a1c4b5df48d4d5d3,Z4A3,客厅
6cde6a49084274633193da2673278692,0131a81e1bfdc727b2844c8d3abb06f7,Z4A1,副宇卧吊灯
187b5e80b68717dc7b1ab55f1345a8aa,7dcb060d422f6fc105495350bf9e5544,S4A4,平开帘
9c3b5b69e2769b9988de46c24456f9da,d6be09fec43170023de152c5e079d9a3,Z4A2,厨房
bb4191a96f3c83efb45e89a2abf4fa89,13a09416aa50ac71ca62997b9f8933f0,W2A2,客厅
9c3b5b69e2769b9988de46c24456f9da,979f3380c5659db08574bccc48af735d,WZA1,Zigbee网关
7c8a25fd363dab7b69f8fe94586464b7,5e1a7b3069042d7c1bf4d82948196158,Z4A2,客卫
e30e96fd93521e576e42f636e3b808d1,939be5c1a7cd06bb9159f2c246fd2937,Z4A1,三楼电视灯带
73f5236f16ee8bd0757a9bee04e2de63,ab2ca6aa8d9a6efbbd91ea0aa3f984a7,WAA2,音乐平板
b17878f7b7b0a78ba955e85115da7f71,b62a8a1be567ebf183a6ba60442d88c8,Z4A2,入户
d42de75bef6ebb45ff0ab5fa0a5557d4,b7266a5fe4ca90a7bfd2ebfd234266ba,T3A3,燃气传感器
a07d4bc39ea1437b49091546fb179eed,a04879b1a32f1173fb45450347be5dfb,WAA5,智控屏
04835cad8330a8e52e3bb45e69b0b0fa,f082220f2e8c322bc47b8566f8fa08f3,WQA4,一楼主卧情景
56c48893ede810e899e21c911d36ce17,29c3f679c1c8084d7486d3b928d87643,WAA5,玄关灯
c8c812fca1dea4a25516762997b68a09,610114dda712c3772befd7f27d2a2c14,S4A4,主卧纱帘
c8c812fca1dea4a25516762997b68a09,badbd00add38bfe1546073580ae3c9de,S4A4,老人房窗帘
776aab50633fc628f220a7a0560bfdf5,0cb101553ebfc4d40943b31351a79e48,WAA2,音乐平板
ceb170c001addfa8a9043a1dd12e93cc,b57c7ab0b4cb271d947cf7b39f016333,S1Ai,过道开关右
ad453faabb362bc4af3294d378993a75,3972895cf1c620ce4093751008eda7a2,S1Ai,茶室
7c8a25fd363dab7b69f8fe94586464b7,89ce7de14e7ecc2315a3fa0ffe787fa9,Z4A3,厨房
b1f35a5236aef70240ee029530d312fe,fe26b5f9ebf2a1f784b7d73883e4a211,WAA5,客厅
c8c812fca1dea4a25516762997b68a09,d6e0f2d7752a8edebce9976ce5a0b850,S4A4,次卧窗帘
c8c812fca1dea4a25516762997b68a09,1efac5565c20e7d658de6e6e1435b0d4,S4A4,主卧窗帘
56b4ecb3613db199648963245e4b2a25,38f8274eb4493b834c7933e93d609d2e,Z4A1,卫生间
76008f5d4cd7c34003beaa605ec0a198,30e7b6401023e7eaba40c65e6f91b994,S4A4,客厅窗帘
c8c812fca1dea4a25516762997b68a09,6616340ff3925a457cb10b089fa832dc,S4A4,客厅窗帘
c8c812fca1dea4a25516762997b68a09,ac49f29f685d40ab39cd2abaaef46eca,S4A4,客厅纱帘
c3ebde86f460a4afadbe69d991a96765,b71cc2d466a06244e8c047483f84a113,W2A2,红外宝
c70c028c66f9273897f81c1fcfa6b017,3565d18cf5e679682df03883ecb15261,W2A2,红外宝
e12737a36241a3e1de535d56af934982,d28051dcf77adf308333021d563b4995,ZbA1,推拉窗
526dbf5e75d5c39de86f196eaa66e496,34ef23244dee13ae6b12d80ce4cb0abc,Z4A3,设计财务照明
e12737a36241a3e1de535d56af934982,b06f009047318c914ff55671f102c597,ZbA1,推拉窗
dbdd9c5291f734ed02512502adcc5a77,3f91370435a1224d75300ff502b477d1,ZbA1,平开窗户
f3f0a6aeec0140c2c8929394eee73cc8,5f0e657665bf5645d7afe2905b45267d,WZA3,网关
a2512ad5632479c5cd0b12f13db23de0,a3a84f7a1fcffbefa41e3936757e14e4,W2A2,红外宝
f3f0a6aeec0140c2c8929394eee73cc8,19c07df294dfd6ae8b73a44945b74741,ZbA1,zigbee推窗器
124bc2087fc86e8a5daa87a942247e78,68a21da788a6eb7580a7b2131ff7e9ec,Z4A2,灯箱
9aa3f3a6c8ad2541b9a2a95e1fe80e3c,32c07a1d08ea92c35906dee94e1b6deb,Z4A1,厨房
450827a0b49008953c94d957693a1662,c358479da05bc91eb8cce61311fba8e7,WQA4,主卧情景
ffae6c76d375d7880ecec8105ad6406d,4cf24cfdad3170cef44b289c6b357414,Z4A2,卧室灯
f3f0a6aeec0140c2c8929394eee73cc8,26ba2421f26cbadb674689a04828c030,ZbA1,zigbee推窗器
99533c7dbe84956384c74e9b302cfbee,e7560ad82f458f05f01aae36208591da,Z4A2,二键开关
60944d081b1888739f715236911009ec,75c7e0481007ecc171464ca1f5c6fad3,Z4A2,客厅开关
334d97ead95651d5fcc347783ae35adc,688cb6e2aa4d9fbbaec59ee16900249f,ZbA1,门
5ceacd86e31796824d5d8413041ce25e,7fdd2146d86a632e308c09ef1b3e5ee1,ZbA1,平开窗
652e9fe31e55a1d106986ebb5ebb2fda,24a705aa61ab4c6985c4189044f23755,S1Ai,客厅开关
b637b3099aa7a47a53a321597d943c05,2d5cb1662fe86484f0f7096b9ab6f0f0,NaA4,NB智能门锁
ff52ebc704fef0b9495e7d268ca9cdb3,3ecd4161c6f0061fce0a88839ea4138a,Z4A1,酒柜灯
6ded143ac4b31e5232dd477b72bca359,6bd693f3c2eedb85fe4c796d5038596c,Z1A1,主卧空调插座
06439a14c903a65fa6b3726ec6753c2c,2ae9efcc8d480f6991ee75a88db6d6a7,WZA3,网关
ffaa472260b7782ae1961ed95cdf45f8,1f4307bad4b2f191634e04c278d71e1e,S1Ai,大门柱头灯，客厅吊灯
dc35d5627129b2b3cf9d8648522c5af8,246473869ce1635aa25113b00e629e46,S1Ai,二键开关
c5258b5ba314dc873c6f74c91d6528da,2f5ccb04615a1687329e43d22941b5e8,Z4A2,主卧遥控1
3008cf58813a2ef7cf1100e75a9d3009,7367f9088193f7d6359d602a988feebf,Z7A4,门磁传感器
34e518c1efa86d49421251c23e74a1dd,0e394bb92ca0fb86975eeb6ecd0c0332,S1Ai,主卧
0537480b2756df07eee0a538b6a0defb,4a02c08c4614893a820e73c7e9e0544c,S1Ai,二键开关
334d97ead95651d5fcc347783ae35adc,743bf06fad610674b199b9c20c94a0e6,ZbA1,窗户
3008cf58813a2ef7cf1100e75a9d3009,6b97fa75250bebcc358b0b3a53fb8c54,T5A2,水浸传感器
3008cf58813a2ef7cf1100e75a9d3009,41e3b305d9569521beaff7371a4fa236,WZA3,网关
07202d8bc92e711e50d57fc6d74be1d7,aeee13dd18711224eab0c5dab9345bab,W2A1,红外宝
12c839b0d21d80d81a6fe73368a7e38b,1a352c4e78fdedb909bae9fe4a73a8b6,S1Ai,二键开关
ff52ebc704fef0b9495e7d268ca9cdb3,9d48a97c6d540c8b0e0b503f1a43f671,Z4A1,鞋柜灯
2d97dd71272f0a6da3bd9923f9900dff,953878b7e6ffcd47ff81e888f42301ce,Z4A2,主卧床头右
67b65c0b9b2bcf9066caacb75be4bda3,63d714e6ea88ac10590693a4eb926b5c,Z4A3,床头开关
34e518c1efa86d49421251c23e74a1dd,5d8c872833885c4c32e22ea9b1a9540d,Z4A1,洗衣间灯
57286dc5fc9c82f3d69d6464f159b6db,f75ea4c589bafa6b635ae483b43453a5,Z4A1,儿童房
ffaa472260b7782ae1961ed95cdf45f8,e2a0539d532d39049b68070f30d863d2,S1Ai,儿子房吸顶灯带，床头吊灯
269ee64b864b51dcbbd85e3e11650f68,4ef1344f4cc4062d9543400b5e00d4b5,S1Ai,玄观灯
1b1f64999f3db011e7a06cdff9726b7f,63fdf65f61b8a52a3ef0b55209b573d4,T4A6,王~烟雾
aef475edc533a21b53b35424f028b932,2e4bc0de489484b4e53aaaaa217bf476,W2A2,红外宝
ceb170c001addfa8a9043a1dd12e93cc,a8e4f840a0e89a2ba461457f89cba85a,Z4A3,门庭筒灯左
1b1f64999f3db011e7a06cdff9726b7f,c2039202b37ee50d913b70861d32b9fe,Z9A2,一键离店
1b1f64999f3db011e7a06cdff9726b7f,c0b4822b8d427b1f9ca5ea76964b2f97,T3A4,王~燃气
1b1f64999f3db011e7a06cdff9726b7f,94fcbc22bf24eae62ee793a3bd0424cb,T5A2,王~水浸
a636a2f429463e48bf02327fc66e7975,5779b735ae5a68aa378184a8cd05ea15,Z6A2,人体红外
a636a2f429463e48bf02327fc66e7975,46e02716e808c4e5492bbbd4750d647f,Z9A2,紧急按钮
da394beafe1d791e8cececab02b0bb73,c91c5612737f92d440113c6f076eb7d5,Z4A2,客卧开关
eef0c8160461ec25c94dd4b4bc55d65d,0881aeedaf521df65030ecba5e959847,Z4A1,次卧左边床头开关
34e518c1efa86d49421251c23e74a1dd,2ef6431d4d9e2f6229ab97213b7b0313,S4A4,主卧窗帘
339280e719aa948cf78d9190119cf9cf,64a6cc02015af3269d9d0c155fe88cf5,Z4A1,阴卧互控
a7d248c71b238f0c1142afc4082cb5fe,ba1f1ebe1d80784386480360ffc24c53,T3A3,燃气传感器
aacf0a234a47ad23093a2327ea44cba7,cb47e64bb626b147f568ba9827937897,NaA4,NB智能门锁
2fefcdf08918ecbe6726fdb7a2104e97,d832038b762d21104da4f1e7b8353ae2,Z4A2,主卧
e09b53f53dc7b6ccdd90b2ccdbeb2201,d32f4ddf9dd47d22dd54fc5544a61214,Z4A2,餐厅厨房
a636a2f429463e48bf02327fc66e7975,3113cfba3ff478f29fe0d710efe51929,T3A3,燃气传感器
a636a2f429463e48bf02327fc66e7975,e5e9989b0bdf833709eb89f4aeaaf27a,T3A4,可燃气体传感器
20326ba2f1269172510d3744cb24c94e,a894b22be426a8ed3a6efe0d16983a00,WQA4,次卧情景开关
790678ed652ee579fb05cfd9722d88dd,52655b10efbda41a85445efe1b58ca59,W2A3,红外宝
95e0989ef7f97dbdcdff188c20f56955,09b91ba4b0deacb843f3801403d217b9,W2A3,红外宝
56b4ecb3613db199648963245e4b2a25,53e2e59b90bdcdc8b80b05f27ffbea7f,W2A3,客厅红外宝
da974f8e85cc57bb53789ec80ff680f2,153a537588d1b772b4d91bcfe91a258a,WZA1,博洛尼
695132a0f5ced1c30c7ada6fd3a36b92,028f423b53107347962941bed216c1f6,WZA1,Zigbee网关
8afd401f902d4fbcab7563c898e0b1e8,b31f4dfb63893491440b5b8a4a612e95,Z5A1,纱帘
ffaa472260b7782ae1961ed95cdf45f8,f5d809bbb6485bf21fc1012e950498a5,S1Ai,二楼浴室柜顶灯，镜前灯
aee5ae48a2fe2cd0823593c72a3ad708,f9005b96c76415d93d4497c8029c8e18,S1Ai,二键开关
1275cb7911dc2d0429eadfee76accaf4,dde6e131499b50d49c07ddfa54a4297a,Z4A2,二键开关
5b2bf824c7c92984320f4acc3835ed92,64f367d2dc137f91b22c21c3228575a2,T3A3,燃气传感器
5de97c7011f4d92ea62028a93ac2c580,1517607bfec45e4df017ca4b362c94bc,Z4A3,书房
b5d9dc80694bd0be816bf3324b80f8b2,f0640bc64aaa0f1d11caa709d4e0a072,S4A4,阳台门窗帘
b5d9dc80694bd0be816bf3324b80f8b2,38752cac805dc4a320474429d62019d9,S4A4,窗帘
5d86a0dbb7b22a566b5d5b91ec6b3852,9c12182946d0bc751924567ae8d564ac,WZA1,Zigbee网关
e12737a36241a3e1de535d56af934982,f136d0c11243f3b78aa5600c60b7fca2,T3A3,燃气传感器
e12737a36241a3e1de535d56af934982,f51626248875ab00a62de6448bc0cfe0,Z9A2,紧急按钮
a04dfa3a76b0ee2d29d6eac0181aac1e,d61a341ac8e71d948adf65b77fb26fc2,Z1A1,厨房燃气报警器
e12737a36241a3e1de535d56af934982,bc9830607c60e79d2a7b2cffa5dc7c05,T5A2,水浸传感器
c006f9219bccf66b023b1251ea1048ea,1903ddf85059823207e5a05d4333a315,S4A3,卷帘
566a6f2cc34f62267018f86e25695aea,e773b11b43920affa8efee0439a52397,S1Ai,灯3
ffaa472260b7782ae1961ed95cdf45f8,cbfd086e670c5aa312b10379cd7c11f9,S1Ai,二楼楼梯灯
32621730a834b26540c309c2d2f49768,e6046af871514392173f322bd159b4dc,Z4A2,洗衣池开关
3951fd9fa7a8e655f041c3ef41615c2a,9782f56a8b7eb3450eaccc57d988c1cb,WQA4,情景开关
92ed0f9acfef32a9633e4af84ae5f515,2d6811147093dcf6fc3cb5064f2ae958,Z4A1,客卫射灯
9c492f53c88b3ffef02bb0cb24e2aa79,740ee2ffb765f2c1706009c9d700174d,Z4A1,客房一键开关3
d07d150a2e4d36573d27bc9afa1c2661,22143a2472ea6f3ed812c8803763a9a2,Z4A1,负一层氛围灯
21427e438563925e4887b8fcf42afb06,80df766f5289f886173599d7c2159999,Z4A2,次卧门口灯
289c6edfc8fba0043a9a13f2e3c013c9,6f608a22541b4167d2f31fb581a77bc3,Z4A1,次卧开关
21427e438563925e4887b8fcf42afb06,d05ea626868b9c232d26429a9560732a,Z4A3,主卧书房
2f0df21956bf21b278662516c5a64343,734347ee793544902e28310fea47a339,WZA3,榆树庄
649a44ff46722ce63673c791904fa154,666fa547a1a8e65e5ddfb8b8fe3b38e2,WBA1,一号语音管家
ddf541603629c000d0edcd5d2d19e0ec,c3d75b873511f7c28da925ec17663f37,Z4A3,主卧
f88d78aaf020ad029c6e68ff21b8a1ba,eab27a5bc105ca30a212aa59723fd604,Z4A1,一键开关
5de97c7011f4d92ea62028a93ac2c580,791f89765d342acea84f4764f2d901a5,WQA4,情景开关
b2ca24721220b5ce77bb7f7ee0e57666,c5f01c123e8e3f88d27e51b1c227dc6f,Z4A1,阳台顶灯
e09b53f53dc7b6ccdd90b2ccdbeb2201,6de6b7616e51ae7c1639f8ebac418066,Z4A2,主卧灯
603b38e9b67a3d824f67db399939373f,9948e8d581c7e50018f62fa9e734bd26,Z4A1,三楼房间2大灯
21366683fd525b9e7b02047c60166396,f5b22d2d7cc7cbde563ebb0896b16f8b,W2A3,红外宝
b4b81097d30be0451b329e68675b5d08,5cba5e98a156838fd9b08a79c0e0206d,Z4A1,客房大灯双控2
a9458ccee7b4a6e7590cdc2e6c2605e5,fd33a8f0850a33e834d578e5b80e74f0,WZA1,Zigbee网关
a7d248c71b238f0c1142afc4082cb5fe,7d5fe6b0010df65e7091244b5c79f4c2,WZA3,网关
1b1f64999f3db011e7a06cdff9726b7f,a1ed124a5180c0e3d6b5fffb74f761a1,Z4A2,王~门头灯
ffae6c76d375d7880ecec8105ad6406d,69692660e9f73cdadc5cb8a362fac7e1,Z4A2,室外总开关
081c3b68b31143e95f082176058081a4,a9c30a684daa40d84ebe0d457cd423e8,Z4A2,二键开关
c8196fee4ef1e2f17e763ce176d9c2ef,aad591658c6e647f4d2ea4b7b097ebae,WZA1,Zigbee网关
cb22fc58b4e41287cc8a7f160a1f80db,b6f624db828e7abdd1d3e52d8c0f9ea6,Z4A2,儿童房
59453c609f789649d26fff1ea630916d,a807887d6ebb7f2b55efcd9c5f4ff15f,NaA4,NB智能门锁
bfb86f749516f3e948a029b3d4086951,52690eaa4bfbef6d1ccac1af2b014f27,Z5A1,中卧室窗帘
fc6068ef713b856d8f37d0ff874da2d4,141ea57603588688325a68951601a78c,WZA1,Zigbee网关
776aab50633fc628f220a7a0560bfdf5,401cc74ba927f2173d11d4b27aa34406,Z4A1,卧室筒灯
3b7c542e3141d1339754b8d9b1a6f3e3,c890efe6bd11af840364c9da18b6eae4,T5A2,水浸传感器
69a0089659adc5713591a6a8106fb672,1c8f3064050d62a382c34375c671e7c7,WZA1,Zigbee网关
3b7c542e3141d1339754b8d9b1a6f3e3,8c41e1fb1f0793e9bee891bbcf824f63,Z7A4,门磁传感器
69a0089659adc5713591a6a8106fb672,eb55f29db7889dab7c8ad9262426ca36,Z4A3,客厅
43f3b86d37a929ea528989183772011b,82336766db18fe2803ccb6f03644fa20,S4A4,窗帘
1b4c9feb10f466a7c4239fd5ae39004a,3453de03f1a9d2d24ee0cf1ffc8faa74,Z7A4,门磁传感器
30555cca2fcecfa80327100c6e6a9089,99e5a51c97337cc15a4f8da2971c9ae1,WZA3,一楼麻将房和走廊灯
3dfd31fb3f0c9262477ffb907da09d98,2c5af9a212c966d65033756ca331c92d,W2A3,红外宝
30555cca2fcecfa80327100c6e6a9089,a6e3ab8136a8716809854d37ee9647e1,T5A2,水浸传感器
85180513bbc936af9e85fa90c5d3584d,ce2807ffc65a78b184a999ca04b614c6,Z4A2,客厅三
92ed0f9acfef32a9633e4af84ae5f515,51b4aab17318be4bd58cd7e5c8db65f1,Z4A1,负一层过道筒灯
85180513bbc936af9e85fa90c5d3584d,b02d1baad98211058f7278df496035ac,Z4A2,主卧副灯
57286dc5fc9c82f3d69d6464f159b6db,9db63a271c934e2cab2aa684261190b2,Z4A1,父母洗漱间
d00c0830f4339b846b561806f80a9ea6,72c6a3d0dc233b43be6d5feeee9b8a9b,Z4A1,主卧副
8719a468f4a6ec1d81f5f3a7c2fc8c04,1e0ac60e4f1d0f2369e733fb6f84af42,Z4A2,小卧室1
543ee5dc5dc9940e0fa261a6ec954c3f,80b503f7ad03dfeede97617a04e6147e,Z4A1,一键开关
56c48893ede810e899e21c911d36ce17,0e41cd73678f42352677721992d59004,Z4A1,厨房灯
ffae6c76d375d7880ecec8105ad6406d,6d475d895228ddbfd88901bd0d2c80ab,Z4A2,阳台灯
69a0089659adc5713591a6a8106fb672,205365f63d8cfe8157adca27e05771fb,Z4A1,北卧室
30555cca2fcecfa80327100c6e6a9089,e82eb19802897045708a3159169a6831,WZA3,2楼网关52B1
d604b2f3b2eaa97dd86493ca37dbe8ad,b8747071d2e2f330605dcdf38dc2f976,Z4A1,阳台灯
3b7c542e3141d1339754b8d9b1a6f3e3,5ae3c4fd920c3b6765f4218d72e9962f,Z4A2,主卧
8b27e5c6970cc3fb5e019fe1128e2f59,e30deaa3f8aa3dad24845be09d604a58,S1Ai,二楼走廊
3b7c542e3141d1339754b8d9b1a6f3e3,d7a4179a21d40b650240809a9cdc5a88,Z4A2,书房
3b7c542e3141d1339754b8d9b1a6f3e3,1598b4050b79129f2b99bcd1afe1b268,WZA3,网关
cf592efed75a146e688c80335c9255da,36068c092328cf1299552ec25fd9ff2c,W2A3,红外宝
1b1f64999f3db011e7a06cdff9726b7f,f8f92c624e0cbd48c5b4b75556c01673,ZeA3,王~灯带
69a0089659adc5713591a6a8106fb672,d7bc791943c9ebd8f0311670c3019ef6,Z4A3,餐厨
b8fced181e0c7c965e418d36a9a34d5b,550b6ec8e711abc199421b842cfc62db,Z4A2,二键开关
8808f66a19060a56b2cedd87f3e9db2e,f815302ccaf2a5304c38c6029b4864aa,WZA2,二合一网关
1b35bc8c4517644935b7018a1cddceaf,133770b6db9c98563a3e4d626582739d,Z4A1,书房灯
57286dc5fc9c82f3d69d6464f159b6db,994fcd556c6b41ed4445dbb061e44ae1,Z4A1,儿童房洗漱间
901a16d852c6e59802275f0a0b7d3583,74aae68583c19ff0da74a29f3a721210,Z4A2,二层卫生间
44606b4b339e2bfd5c87cd73ffef4afc,2ee85a03e0b0e704f0e9f73eb20227a2,Z4A2,女儿房间
776aab50633fc628f220a7a0560bfdf5,b8f99a31b9c1758216bca74e2bd5aa3f,Z4A1,大阳台
3008cf58813a2ef7cf1100e75a9d3009,c20f834eaf739fa77178c561fad7ec51,S4A4,窗帘
4299c5496ab6dd050c18b69b2decb3ea,32869b64d8bf3b7ccad7d8f88a655be5,Z5A1,客厅布帘
4299c5496ab6dd050c18b69b2decb3ea,12896a288704505ea95686f52606f9cc,Z4A1,大门路灯
3008cf58813a2ef7cf1100e75a9d3009,14fc2ce94cd4ac51e6da6322a43006c2,S6A3,433情景开关三键
4ca0eb004da50af95ec67173126a50e4,a1819fce664d6736e2c10e5917d32a44,ZbA1,客厅推窗
9e293fec60b6cc0fdea905107e8e9579,d42180e98478f4f6269c9c702f9b41ab,T3A3,燃气传感器
4299c5496ab6dd050c18b69b2decb3ea,ea854682b39862b78d4fccd8a82edffc,Z4A3,客厅开关
4299c5496ab6dd050c18b69b2decb3ea,766c940e83f90213da4dc0e39ff32d9d,WZA1,二楼主卧纱帘
92ed0f9acfef32a9633e4af84ae5f515,976fb3abab1aed116f36ff03851c936c,Z4A1,楼梯壁灯
d00c0830f4339b846b561806f80a9ea6,409af8d7a0e4f223b8114075bb282669,Z4A1,小卧
71447fbe1d11f80bddd706708901ff23,05730f1607f1cb4767d30ff99690f795,WZA2,二合一网关
9b28b2beea0eb6669d2866f037008b87,28e8b2bbc37f30abb60fb3f900fa521f,WAA4,音乐平板
22d9dcd5c5309e452c9d5cd798a7c558,64e08e3d563ef2a3189f29c85c14f5c7,WZA2,二楼网关
8cb5d0bbe4a944962145c93725e71186,9b42419c7457ab7149ec4e121c2baab1,S4A4,老人房窗帘
b2ca24721220b5ce77bb7f7ee0e57666,a54dc59c4e0ed545902b256e36cbec38,Z4A1,次卧室灯
d2a5c2e2945fdd99b047219651208594,e594cfa9f5b76945270a74db7e6f1224,Z4A1,客厅大灯
30555cca2fcecfa80327100c6e6a9089,e721bd07deb81dfdf3f36c655b809624,Z4A3,2楼走廊灯
3b7c542e3141d1339754b8d9b1a6f3e3,59c826304d338eb80dc381e3617d4312,Z4A3,客厅
b416df91de4dc18f056e07cab6637459,3615696f2de6d6e10e9ef175e4dc6939,W2A2,主卧空调
3a2540fcfeb9aae5a24095908453ff15,e26618b9ef53ffa2fa34910077b3b181,NaA1,门锁
8cb5d0bbe4a944962145c93725e71186,a1468885ebf12010f2b7d11f50360899,S4A4,衣帽间窗帘
92ed0f9acfef32a9633e4af84ae5f515,99d7632f75dfa8b85fa2f8c99c0847fe,Z4A1,主卫筒灯
8cb5d0bbe4a944962145c93725e71186,b06a37af2bc44b3462e6ea67d76a791b,S4A4,客厅窗帘
8cb5d0bbe4a944962145c93725e71186,29cf176dd4e16f7c23530171c5c1e7ef,S4A4,厨房窗帘
f7d2234d0d49491d785fd1b5a337337c,f08aa4ddf6f4d458e7781f5d7141b7a5,S4A4,餐厅
776aab50633fc628f220a7a0560bfdf5,2d667433fd19d813712be02e5e54a54f,Z4A1,次卧
57286dc5fc9c82f3d69d6464f159b6db,10d2aebd06f146bc58bf732dad6e041e,Z4A1,书房门口筒灯
339280e719aa948cf78d9190119cf9cf,e0e72dfbb3a85e22a813d58b5d632e2b,Z4A1,主卧右壁灯
8afd401f902d4fbcab7563c898e0b1e8,5c3ac59357f55ea1d49a20496a3ef951,W2A2,红外宝
171176b88fc6c282d9eb5557744ad547,2ae9603d42815908dc817bdc1bf1a942,W2A2,次卧红外宝
171176b88fc6c282d9eb5557744ad547,863d265910aca0e071d72df6b90f228e,W2A2,书房红外宝
3b7c542e3141d1339754b8d9b1a6f3e3,48eed268f5c11d60e449df264341794f,S4A4,书房窗帘
3b7c542e3141d1339754b8d9b1a6f3e3,f43955d0df891354cbd315dd7a57f132,S4A4,客厅窗帘
e12737a36241a3e1de535d56af934982,f2943f1038c7c69f345a313877e22ec4,S6A3,白色
e12737a36241a3e1de535d56af934982,b288f27dcff0bca3622049b5b212d8e2,S6A3,433情景开关三键
92ed0f9acfef32a9633e4af84ae5f515,01f082b44b2232d472cf382d108ba951,Z4A1,地下室卫生间筒灯
f3f0a6aeec0140c2c8929394eee73cc8,83790a9e27c5bccb47c8b38aa481a345,Z4A1,2
06439a14c903a65fa6b3726ec6753c2c,2f6cd940382f611f151db4d68bfb3e9e,Z6A2,人体红外
92ed0f9acfef32a9633e4af84ae5f515,a5834112f826ca88b8af986254062c02,Z4A1,地下室卫生间射灯
e12737a36241a3e1de535d56af934982,3336a06c85ca407c8c7fe35f663df3f5,ZeA4,客厅灯带
3e8f3ed7aca6aede2ec31c30331a9b73,b3e56b860eb9fd15a8c3b625b0a0276c,S4A3,卷帘
339280e719aa948cf78d9190119cf9cf,dff674dd9297de2a993fc071aa53499e,Z4A1,一键开关
3b7c542e3141d1339754b8d9b1a6f3e3,9b817378dca315bd7b97d04f3710b4e6,S4A4,女孩房窗纱帘
3b7c542e3141d1339754b8d9b1a6f3e3,f58d9fa16123942ce7119f2a63cb2380,S4A4,餐厅窗纱帘
3b7c542e3141d1339754b8d9b1a6f3e3,77ebd5e2fd5580b40b27f54d79ee3f0e,S4A4,男孩房窗帘
3b7c542e3141d1339754b8d9b1a6f3e3,b37e77999bb35ac8c1cf2c10711f9789,S4A4,女孩房窗帘
44606b4b339e2bfd5c87cd73ffef4afc,fb9811b1c91508a50c442e3c321c5e5f,S4A4,次卧南窗帘
3b7c542e3141d1339754b8d9b1a6f3e3,e90cbadaa4713c025c6a0061a030983d,S4A4,男孩房窗纱帘
3b7c542e3141d1339754b8d9b1a6f3e3,6df64f7d839a2daea7825ea26dca70dd,S4A4,书房窗纱帘
0abf3af67516d58a8128f90b080c5c8f,c9dd5eebaeea40ab0c0a591d50a43f48,W2A2,红外宝
3b7c542e3141d1339754b8d9b1a6f3e3,17fd8aad030d50aaa1a89f629b888729,S4A4,主卧窗纱帘
44606b4b339e2bfd5c87cd73ffef4afc,f11a9bab7d86961100e4e85c5f7e5fbb,WZA3,网关
3b7c542e3141d1339754b8d9b1a6f3e3,a2c6981059283bb4eead3af26a13b055,S4A4,餐厅窗帘
5eb407584cc6139e1d50de91b400a811,20c1b92b66889db9f49a522fbcb11a2e,Z1A1,插座
21427e438563925e4887b8fcf42afb06,1d3c2ae9c55a0c7bb49a029f466b200e,Z4A2,主卧
21427e438563925e4887b8fcf42afb06,87b976f969bfe4aac0b5ee146cd8e2ec,Z4A3,次卧灯
543ee5dc5dc9940e0fa261a6ec954c3f,dad598b4db8ae9c2fff2887edbeac589,Z4A1,一键开关
21427e438563925e4887b8fcf42afb06,92521311fb348b340493de0a8c3ca0f2,WZA1,Zigbee网关
21427e438563925e4887b8fcf42afb06,c6f9380feee2b5393b9f182c6000b949,Z4A1,二楼灯
57286dc5fc9c82f3d69d6464f159b6db,759d24c97fc983d3f5cd5a18b087251a,Z4A1,书房
a8ae8109a45938440dcd4f2d6ecac086,7954b6b5e60a4d937789a7e29d6587ed,Z4A1,卧室左侧灯
2ad21c472977562072d6cc6b5f9970de,1e0a20402200465f5fbfb5c5d11d9320,S6A3,433情景开关三键
f38d7a571dd057cac8466971d1b86dce,e58209a1107b5ad20bd947697187b2c9,WBA1,语音管家
01a0da6d728dbf5dc473d078bb77844c,d9d96ee4ec46aaf86178511765500e46,S4A4,平开帘
e71553af0ae43158be831727e6c79fc7,2360d84492874cd633173fedf022d0a0,S4A4,客厅
72357e3903b922a1efd4e647a26a8a43,9d33f69f422b010c6f5160aef70ef294,S4A4,影音室窗帘
e71553af0ae43158be831727e6c79fc7,38900002c0ebf90aeab61a9d29ed2504,S4A4,东卧
72357e3903b922a1efd4e647a26a8a43,5194f542442b07f5b2893f377782da81,S4A4,次卧窗帘
e71553af0ae43158be831727e6c79fc7,5e3f74ca5296f8443edfc12f4422c051,S4A4,西卧
5aa14ac2e2896c30e047309173eff5a9,7df253b2a9072d875d464a50e002bca3,Z4A1,卧室情景开关
dd85bec562807039baebdcc2beb04e50,867c66176afef81ff52ce8cdd2fa4bc0,WZA1,Zigbee网关
